id,url,twitterUrl,fullText,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,bookmarkCount,isReply,inReplyToId,conversationId,inReplyToUserId,inReplyToUsername,isPinned,isRetweet,isQuote,isConversationControlled,possiblySensitive,quoteId,quote,retweet,sent_bear,sent_neut,sent_bull,tickers
1742235895166652609,https://x.com/elonmusk/status/1742235895166652609,https://twitter.com/elonmusk/status/1742235895166652609,Congratulations Tesla team on a great year!!,5222.0,4154.0,67751.0,248.0,17889197.0,2024-01-02 17:26:21+00:00,283.0,False,,1.742235895166653e+18,,,False,False,True,False,,1.7421790490052895e+18,"{'type': 'tweet', 'id': '1742179049005289570', 'text': 'In Q4, we produced approximately 495k vehicles &amp; delivered over 484k vehicles.\n\nFull year 2023\nDeliveries: 1.81 million (+38% YoY)\nProduction: 1.85 million (+ 35% YoY)\n\nOur Q4 Earnings Call will be streamed live on X on January 24 at 4:30pm CT\n\n→ https://t.co/vWPOkQVGmV', 'source': 'Twitter for iPhone', 'retweetCount': 2701, 'replyCount': 1256, 'likeCount': 18891, 'quoteCount': 673, 'viewCount': 19969441, 'createdAt': 'Tue Jan 02 13:40:28 +0000 2024', 'lang': 'en', 'bookmarkCount': 420, 'possiblySensitive': False, 'isPinned': False, 'author': {'type': 'user', 'userName': 'Tesla', 'url': 'https://x.com/Tesla', 'twitterUrl': 'https://twitter.com/Tesla', 'id': '13298072', 'name': 'Tesla', 'isVerified': False, 'verifiedType': 'Business', 'isBlueVerified': True, 'profilePicture': 'https://pbs.twimg.com/profile_images/1337607516008501250/6Ggc4S5n_normal.png', 'coverPicture': 'https://pbs.twimg.com/profile_banners/13298072/1728838973', 'description': 'Electric vehicles, giant batteries & solar, AI & robotics', 'location': '', 'followers': 23618441, 'following': 66, 'status': '', 'canDm': True, 'canMediaTag': True, 'createdAt': 'Sun Feb 10 01:12:32 +0000 2008', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'tesla.com', 'expanded_url': 'https://www.tesla.com', 'url': 'https://t.co/EJC6qVEby4', 'indices': [0, 23]}]}}, 'fastFollowersCount': 0, 'favouritesCount': 6492, 'hasCustomTimelines': True, 'isTranslator': False, 'mediaCount': 1758, 'statusesCount': 9131, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': ['1882595585993376179']}, 'extendedEntities': {}, 'card': {'rest_id': 'https://t.co/vWPOkQVGmV', 'legacy': {'binding_values': [{'key': 'thumbnail_image', 'value': {'image_value': {'alt': 'Family shot', 'height': 144, 'width': 144, 'url': 'https://pbs.twimg.com/card_img/1889338577563119617/MTqwMwR3?format=jpg&name=144x144_2'}, 'type': 'IMAGE'}}, {'key': 'description', 'value': {'string_value': 'AUSTIN, Texas, January 2, 2024 – In the fourth quarter, we produced approximately 495,000 vehicles and delivered over 484,000 vehicles. In 2023, vehicle deliveries grew 38% YoY to 1.81 million while...', 'type': 'STRING'}}, {'key': 'domain', 'value': {'string_value': 'ir.tesla.com', 'type': 'STRING'}}, {'key': 'thumbnail_image_large', 'value': {'image_value': {'alt': 'Family shot', 'height': 420, 'width': 420, 'url': 'https://pbs.twimg.com/card_img/1889338577563119617/MTqwMwR3?format=jpg&name=420x420_2'}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_original', 'value': {'image_value': {'alt': 'Family shot', 'height': 628, 'width': 1200, 'url': 'https://pbs.twimg.com/card_img/1889338577563119617/MTqwMwR3?format=jpg&name=orig'}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_small', 'value': {'image_value': {'alt': 'Family shot', 'height': 100, 'width': 100, 'url': 'https://pbs.twimg.com/card_img/1889338577563119617/MTqwMwR3?format=jpg&name=100x100_2'}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_x_large', 'value': {'image_value': {'alt': 'Family shot', 'height': 628, 'width': 1200, 'url': 'https://pbs.twimg.com/card_img/1889338577563119617/MTqwMwR3?format=png&name=2048x2048_2_exp'}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_alt_text', 'value': {'string_value': 'Family shot', 'type': 'STRING'}}, {'key': 'vanity_url', 'value': {'scribe_key': 'vanity_url', 'string_value': 'ir.tesla.com', 'type': 'STRING'}}, {'key': 'thumbnail_image_color', 'value': {'image_color_value': {'palette': [{'rgb': {'blue': 117, 'green': 135, 'red': 157}, 'percentage': 29.92}, {'rgb': {'blue': 73, 'green': 66, 'red': 64}, 'percentage': 24.52}, {'rgb': {'blue': 239, 'green': 230, 'red': 217}, 'percentage': 21.04}, {'rgb': {'blue': 39, 'green': 60, 'red': 65}, 'percentage': 5.98}, {'rgb': {'blue': 94, 'green': 66, 'red': 53}, 'percentage': 3.66}]}, 'type': 'IMAGE_COLOR'}}, {'key': 'title', 'value': {'string_value': 'Tesla Vehicle Production & Deliveries and Date for Financial Results & Webcast for Fourth Quarter...', 'type': 'STRING'}}, {'key': 'card_url', 'value': {'scribe_key': 'card_url', 'string_value': 'https://t.co/vWPOkQVGmV', 'type': 'STRING'}}], 'card_platform': {'platform': {'audience': {'name': 'production'}, 'device': {'name': 'Swift', 'version': '12'}}}, 'name': 'summary', 'url': 'https://t.co/vWPOkQVGmV', 'user_refs_results': []}}, 'place': {}, 'entities': {'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'ir.tesla.com/press-release/…', 'expanded_url': 'https://ir.tesla.com/press-release/tesla-vehicle-production-deliveries-and-date-financial-results-webcast-fourth-quarter-2023', 'url': 'https://t.co/vWPOkQVGmV', 'indices': [251, 274]}], 'user_mentions': []}}",,0.00011831609299406409,0.9998805522918701,1.1313252343825297e-06,[]
1784785885416067521,https://x.com/elonmusk/status/1784785885416067521,https://twitter.com/elonmusk/status/1784785885416067521,"@MuskBreaking Thanks George ❤️ 

We redirected everyone who wasn’t building cars to delivering cars – legal, finance, HR, designers, everyone. I personally delivered many cars. 

Tesla was out of cash, so it was a case of deliver or die. The team delivered.",189.0,134.0,2820.0,24.0,102319.0,2024-04-29 03:24:49+00:00,113.0,True,1.7846762578351803e+18,1.7846762578351803e+18,1.5910012908463882e+18,ElonClipsX,False,False,False,False,,,,,0.9991311430931091,0.0007830584654584527,8.585721661802381e-05,[]
1784783215678349392,https://x.com/elonmusk/status/1784783215678349392,https://twitter.com/elonmusk/status/1784783215678349392,@Teslaconomics Tesla China team is great,165.0,162.0,3258.0,32.0,218735.0,2024-04-29 03:14:12+00:00,38.0,True,1.7845445992410483e+18,1.7845445992410483e+18,9.852435935383388e+17,Teslaconomics,False,False,False,False,,,,,5.3494005669563194e-08,1.0,2.686745403934765e-08,[]
1784561310883344542,https://x.com/elonmusk/status/1784561310883344542,https://twitter.com/elonmusk/status/1784561310883344542,"@WholeMarsBlog Tesla will spend around $10B this year in combined training and inference AI, the latter being primarily in car.

Any company not spending at this level, and doing so efficiently, cannot compete.",1144.0,477.0,8396.0,422.0,2668133.0,2024-04-28 12:32:26+00:00,536.0,True,1.7844732761417608e+18,1.7844732761417608e+18,1.263491240336769e+18,WholeMarsBlog,False,False,False,False,,,,,0.005910254083573818,3.201818117304356e-06,0.994086503982544,[]
1784375472887066653,https://x.com/elonmusk/status/1784375472887066653,https://twitter.com/elonmusk/status/1784375472887066653,"As Cathie Wood states, Tesla is the biggest AI project on Earth",5177.0,3785.0,37943.0,460.0,13578999.0,2024-04-28 00:13:59+00:00,1544.0,False,,1.7843754728870666e+18,,,False,False,True,False,,1.7837934530772872e+18,"{'type': 'tweet', 'id': '1783793453077287337', 'text': 'Cathie Wood 9 days ago: ""Who is going to take the lions share of this market and its a winner takes most market"" \n\n""We believe that that the entire opportunity is going to generate revenues of 8 to 10 Trillion Dollars in 2030. Half of which will go to platforms like Tesla. \n\nTesla is the biggest artificial intelligence project in the world we believe as it moves to this goal of autonomous taxi networks.""\n\nSome will now wish they would have listened to Cathie 9 days ago.', 'source': 'Twitter Web App', 'retweetCount': 591, 'replyCount': 287, 'likeCount': 3607, 'quoteCount': 105, 'viewCount': 12849697, 'createdAt': 'Fri Apr 26 09:41:15 +0000 2024', 'lang': 'en', 'bookmarkCount': 452, 'possiblySensitive': False, 'isPinned': False, 'author': {'type': 'user', 'userName': 'alex_avoigt', 'url': 'https://x.com/alex_avoigt', 'twitterUrl': 'https://twitter.com/alex_avoigt', 'id': '718747351792398336', 'name': 'Alex', 'isVerified': False, 'isBlueVerified': False, 'profilePicture': 'https://pbs.twimg.com/profile_images/1877703949764923393/vJoE3BuA_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/718747351792398336/1576411031', 'description': 'Author, Blogger, Influencer, YouTuber, Engineer, Sportsman, Thinker, Nerd, Environmentalist\nhttps://t.co/NwBQrFY5Ni, https://t.co/ViaoojPSLW', 'location': 'Munich, Bavaria', 'followers': 141250, 'following': 115, 'status': '', 'canDm': True, 'canMediaTag': True, 'createdAt': 'Sat Apr 09 10:28:17 +0000 2016', 'entities': {'description': {'urls': [{'display_url': 'patreon.com/AlexVoigt', 'expanded_url': 'http://patreon.com/AlexVoigt', 'url': 'https://t.co/NwBQrFY5Ni', 'indices': [92, 115]}, {'display_url': 'ts.la/alexander23725', 'expanded_url': 'https://ts.la/alexander23725', 'url': 'https://t.co/ViaoojPSLW', 'indices': [117, 140]}]}}, 'fastFollowersCount': 0, 'favouritesCount': 68936, 'hasCustomTimelines': True, 'isTranslator': False, 'mediaCount': 6265, 'statusesCount': 50950, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': ['1891389833999679829']}, 'extendedEntities': {'media': [{'display_url': 'pic.x.com/4hH25MKhPb', 'expanded_url': 'https://x.com/alex_avoigt/status/1783793453077287337/video/1', 'id_str': '1783792145280679936', 'indices': [274, 297], 'media_key': '7_1783792145280679936', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1783792145280679936/pu/img/6c1V1bT1KEwX4Ta_.jpg', 'type': 'video', 'url': 'https://t.co/4hH25MKhPb', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1080, 'w': 1920, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1080, 'width': 1920, 'focus_rects': []}, 'allow_download_status': {'allow_download': True}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 95240, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1783792145280679936/pu/pl/fH_8-iqVFIgZE6fL.m3u8?tag=12&v=78b'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1783792145280679936/pu/vid/avc1/480x270/Kla39Sa-oqv-griY.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1783792145280679936/pu/vid/avc1/640x360/EtYRPV07ef-ZFocl.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1783792145280679936/pu/vid/avc1/1280x720/Qm9obwyiZ9I6i_2t.mp4?tag=12'}]}, 'media_results': {'result': {'media_key': '7_1783792145280679936'}}}]}, 'card': {}, 'place': {}, 'entities': {'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}}",,0.999915361404419,3.7751055970147718e-06,8.077075472101569e-05,[]
1783971365349171640,https://x.com/elonmusk/status/1783971365349171640,https://twitter.com/elonmusk/status/1783971365349171640,Try out Tesla supervised full self-driving and you’ll be amazed!,3389.0,3591.0,28984.0,243.0,15447540.0,2024-04-26 21:28:12+00:00,379.0,False,,1.7839713653491717e+18,,,False,False,True,False,,1.7838744300844524e+18,"{'type': 'tweet', 'id': '1783874430084452449', 'text': 'When FSD Supervised is engaged, multiple cameras &amp; a neural network are looking around your Tesla at all times, never getting distracted or tired', 'source': 'Twitter for iPhone', 'retweetCount': 1192, 'replyCount': 488, 'likeCount': 7193, 'quoteCount': 108, 'viewCount': 16344221, 'createdAt': 'Fri Apr 26 15:03:01 +0000 2024', 'lang': 'en', 'bookmarkCount': 211, 'isPinned': False, 'author': {'type': 'user', 'userName': 'Tesla', 'url': 'https://x.com/Tesla', 'twitterUrl': 'https://twitter.com/Tesla', 'id': '13298072', 'name': 'Tesla', 'isVerified': False, 'verifiedType': 'Business', 'isBlueVerified': True, 'profilePicture': 'https://pbs.twimg.com/profile_images/1337607516008501250/6Ggc4S5n_normal.png', 'coverPicture': 'https://pbs.twimg.com/profile_banners/13298072/1728838973', 'description': 'Electric vehicles, giant batteries & solar, AI & robotics', 'location': '', 'followers': 23617494, 'following': 66, 'status': '', 'canDm': True, 'canMediaTag': True, 'createdAt': 'Sun Feb 10 01:12:32 +0000 2008', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'tesla.com', 'expanded_url': 'https://www.tesla.com', 'url': 'https://t.co/EJC6qVEby4', 'indices': [0, 23]}]}}, 'fastFollowersCount': 0, 'favouritesCount': 6492, 'hasCustomTimelines': True, 'isTranslator': False, 'mediaCount': 1758, 'statusesCount': 9131, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': ['1882595585993376179']}, 'extendedEntities': {}, 'card': {}, 'place': {}, 'entities': {'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}}",,0.9999375343322754,3.910597297362983e-05,2.334391865588259e-05,[]
1783728663932153881,https://x.com/elonmusk/status/1783728663932153881,https://twitter.com/elonmusk/status/1783728663932153881,@niccruzpatane @Tesla @WholeMarsBlog @SawyerMerritt Cool,38.0,43.0,652.0,6.0,29149.0,2024-04-26 05:23:48+00:00,22.0,True,1.7836862522832205e+18,1.7836862522832205e+18,1.494873435863978e+18,niccruzpatane,False,False,False,False,,,,,0.9859699606895447,0.007856408134102821,0.006173667963594198,[]
1783290757035798672,https://x.com/elonmusk/status/1783290757035798672,https://twitter.com/elonmusk/status/1783290757035798672,@Gfilche @Tesla @bgurley @altcap Yeah,74.0,153.0,1413.0,10.0,81729.0,2024-04-25 00:23:43+00:00,29.0,True,1.7832901636088264e+18,1.7832901636088264e+18,348844712.0,Gfilche,False,False,False,False,,,,,0.9991641044616699,0.0003846415493171662,0.00045128955389373004,[]
1782826163326579110,https://x.com/elonmusk/status/1782826163326579110,https://twitter.com/elonmusk/status/1782826163326579110,"Tesla has now created over 30,000 manufacturing jobs in California!",10623.0,5135.0,89303.0,524.0,15438955.0,2024-04-23 17:37:35+00:00,1073.0,False,,1.7828261633265792e+18,,,False,False,True,False,,1.782683338589008e+18,"{'type': 'tweet', 'id': '1782683338589008264', 'text': '14 years ago Tesla opened its Fremont Factory with 1k workers\nhttps://t.co/UV4HRgsP7C', 'source': 'Twitter for iPhone', 'retweetCount': 416, 'replyCount': 189, 'likeCount': 3201, 'quoteCount': 63, 'viewCount': 15398408, 'createdAt': 'Tue Apr 23 08:10:03 +0000 2024', 'lang': 'en', 'bookmarkCount': 157, 'possiblySensitive': False, 'isPinned': False, 'author': {'type': 'user', 'userName': 'Kristennetten', 'url': 'https://x.com/Kristennetten', 'twitterUrl': 'https://twitter.com/Kristennetten', 'id': '985686123123949568', 'name': 'K10✨', 'isVerified': False, 'isBlueVerified': True, 'profilePicture': 'https://pbs.twimg.com/profile_images/1740168900351049728/nowmRoUN_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/985686123123949568/1705789287', 'description': 'At the foot of the mountain .. though not verifiable 🚘 Tesla is ♥️ Earth & Spacex  • FSDBeta Tester 2020 •', 'location': '', 'followers': 179529, 'following': 5191, 'status': '', 'canDm': False, 'canMediaTag': True, 'createdAt': 'Mon Apr 16 01:07:39 +0000 2018', 'entities': {'description': {'urls': []}}, 'fastFollowersCount': 0, 'favouritesCount': 450988, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 25878, 'statusesCount': 238253, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {'label': {'url': {'url': 'https://twitter.com/Rebellionair3', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1697645380740034567/2GcYMCWS_bigger.jpg'}, 'description': 'Rebellionaire', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'possiblySensitive': False, 'pinnedTweetIds': ['1856530296289767569']}, 'extendedEntities': {'media': [{'display_url': 'pic.x.com/UV4HRgsP7C', 'expanded_url': 'https://x.com/tesletter/status/1188489494137311238/video/1', 'id_str': '1188489307474087942', 'indices': [62, 85], 'media_key': '7_1188489307474087942', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1188489307474087942/pu/img/WB0MVZViGDPsblTt.jpg', 'source_status_id_str': '1188489494137311238', 'source_user_id_str': '979225070764634112', 'type': 'video', 'url': 'https://t.co/UV4HRgsP7C', 'additional_media_info': {'monetizable': False, 'source_user': {'user_results': {'result': {'__typename': 'User', 'id': 'VXNlcjo5NzkyMjUwNzA3NjQ2MzQxMTI=', 'rest_id': '979225070764634112', 'affiliates_highlighted_label': {}, 'has_graduated_access': True, 'is_blue_verified': True, 'profile_image_shape': 'Circle', 'legacy': {'following': False, 'can_dm': True, 'can_media_tag': True, 'created_at': 'Thu Mar 29 05:13:44 +0000 2018', 'default_profile': False, 'default_profile_image': False, 'description': 'Tesla Unofficial Newsletter: The best Tesla weekly roundup, crafted with 💚 and delivered directly to your inbox. Run by @deepbane and @plunchete', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'tesletter.com', 'expanded_url': 'https://tesletter.com', 'url': 'https://t.co/iSr11rm4Cs', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 23414, 'followers_count': 13922, 'friends_count': 196, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 223, 'location': 'SF Bay Area', 'media_count': 2029, 'name': 'Tesletter', 'normal_followers_count': 13922, 'pinned_tweet_ids_str': ['1600910876969615360'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/979225070764634112/1584368932', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1174069078354530310/Z4foEks7_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'tesletter', 'statuses_count': 15230, 'translator_type': 'none', 'url': 'https://t.co/iSr11rm4Cs', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}, 'professional': {'rest_id': '1468465731075379201', 'professional_type': 'Creator', 'category': [{'id': 53, 'name': 'Automotive', 'icon_name': 'IconBriefcaseStroke'}]}, 'tipjar_settings': {}}}}}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 720, 'w': 1280, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 720, 'width': 1280, 'focus_rects': []}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 98034, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/pl/DFCR6vc50BeYMJxj.m3u8?tag=10&v=80e'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/vid/480x270/L0dkvs36mxfohVP6.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/vid/640x360/O_otCpe8wo-ylWsX.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/vid/1280x720/96nsy2jAnfLE6K5F.mp4?tag=10'}]}, 'media_results': {'result': {'media_key': '7_1188489307474087942'}}}]}, 'card': {}, 'place': {}, 'entities': {'hashtags': [], 'media': [{'display_url': 'pic.x.com/UV4HRgsP7C', 'expanded_url': 'https://x.com/tesletter/status/1188489494137311238/video/1', 'id_str': '1188489307474087942', 'indices': [62, 85], 'media_key': '7_1188489307474087942', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1188489307474087942/pu/img/WB0MVZViGDPsblTt.jpg', 'source_status_id_str': '1188489494137311238', 'source_user_id_str': '979225070764634112', 'type': 'video', 'url': 'https://t.co/UV4HRgsP7C', 'additional_media_info': {'monetizable': False, 'source_user': {'user_results': {'result': {'__typename': 'User', 'id': 'VXNlcjo5NzkyMjUwNzA3NjQ2MzQxMTI=', 'rest_id': '979225070764634112', 'affiliates_highlighted_label': {}, 'has_graduated_access': True, 'is_blue_verified': True, 'profile_image_shape': 'Circle', 'legacy': {'following': False, 'can_dm': True, 'can_media_tag': True, 'created_at': 'Thu Mar 29 05:13:44 +0000 2018', 'default_profile': False, 'default_profile_image': False, 'description': 'Tesla Unofficial Newsletter: The best Tesla weekly roundup, crafted with 💚 and delivered directly to your inbox. Run by @deepbane and @plunchete', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'tesletter.com', 'expanded_url': 'https://tesletter.com', 'url': 'https://t.co/iSr11rm4Cs', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 23414, 'followers_count': 13922, 'friends_count': 196, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 223, 'location': 'SF Bay Area', 'media_count': 2029, 'name': 'Tesletter', 'normal_followers_count': 13922, 'pinned_tweet_ids_str': ['1600910876969615360'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/979225070764634112/1584368932', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1174069078354530310/Z4foEks7_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'tesletter', 'statuses_count': 15230, 'translator_type': 'none', 'url': 'https://t.co/iSr11rm4Cs', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}, 'professional': {'rest_id': '1468465731075379201', 'professional_type': 'Creator', 'category': [{'id': 53, 'name': 'Automotive', 'icon_name': 'IconBriefcaseStroke'}]}, 'tipjar_settings': {}}}}}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 720, 'w': 1280, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 720, 'width': 1280, 'focus_rects': []}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 98034, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/pl/DFCR6vc50BeYMJxj.m3u8?tag=10&v=80e'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/vid/480x270/L0dkvs36mxfohVP6.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/vid/640x360/O_otCpe8wo-ylWsX.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1188489307474087942/pu/vid/1280x720/96nsy2jAnfLE6K5F.mp4?tag=10'}]}, 'media_results': {'result': {'media_key': '7_1188489307474087942'}}}], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}}",,0.9998573064804077,0.00014009476581122726,2.5800000003073364e-06,[]
1782823375322378690,https://x.com/elonmusk/status/1782823375322378690,https://twitter.com/elonmusk/status/1782823375322378690,@niccruzpatane @Tesla @WholeMarsBlog @tesla_na Yeah,29.0,28.0,712.0,5.0,41103.0,2024-04-23 17:26:30+00:00,6.0,True,1.782812992481948e+18,1.782812992481948e+18,1.494873435863978e+18,niccruzpatane,False,False,False,False,,,,,0.9959589838981628,0.00153787387534976,0.0025031776167452335,[]
1782552493928460522,https://x.com/elonmusk/status/1782552493928460522,https://twitter.com/elonmusk/status/1782552493928460522,Tesla is the lowest cost car to maintain https://t.co/VJjggL4l1E,24304.0,24758.0,250948.0,3207.0,58416362.0,2024-04-22 23:30:07+00:00,13634.0,False,,1.7825524939284603e+18,,,False,False,False,False,False,,,,0.5690322518348694,0.4304872751235962,0.0004805009230040014,[]
1782503604064022750,https://x.com/elonmusk/status/1782503604064022750,https://twitter.com/elonmusk/status/1782503604064022750,@WhatsupFranks @niccruzpatane @Tesla Nice,59.0,103.0,1591.0,6.0,64829.0,2024-04-22 20:15:51+00:00,30.0,True,1.7824380018234043e+18,1.782427746125202e+18,7.247713701318246e+17,WhatsupFranks,False,False,False,False,,,,,0.9718058705329895,0.008825410157442093,0.01936868019402027,[]
1782436262881661053,https://x.com/elonmusk/status/1782436262881661053,https://twitter.com/elonmusk/status/1782436262881661053,@niccruzpatane @Tesla Exactly. The ads were far too generic – could’ve been any car.,149.0,489.0,3008.0,83.0,1396152.0,2024-04-22 15:48:15+00:00,82.0,True,1.782427746125202e+18,1.782427746125202e+18,1.494873435863978e+18,niccruzpatane,False,False,False,False,,,,,0.9950461387634277,5.560519275604747e-05,0.0048982505686581135,[]
1782067256194633756,https://x.com/elonmusk/status/1782067256194633756,https://twitter.com/elonmusk/status/1782067256194633756,"@iliketeslas @WholeMarsBlog Other cars change prices constantly and often by wide margins via dealer markups and manufacturer/dealer incentives. Only a fool thinks the “MSRP” is the real price. 

Tesla prices must change frequently in order to match production with demand.",408.0,448.0,4785.0,113.0,902911.0,2024-04-21 15:21:57+00:00,173.0,True,1.7820659007843287e+18,1.7820649401422072e+18,7.819309187390833e+17,iliketeslas,False,False,False,False,,,,,0.9999041557312012,5.105923719384009e-07,9.531965042697266e-05,[]
1782054997443727743,https://x.com/elonmusk/status/1782054997443727743,https://twitter.com/elonmusk/status/1782054997443727743,@niccruzpatane @Tesla @WholeMarsBlog @tesla_na A Tesla can float briefly,89.0,131.0,1130.0,20.0,60203.0,2024-04-21 14:33:15+00:00,32.0,True,1.7814642543164296e+18,1.7814642543164296e+18,1.494873435863978e+18,niccruzpatane,False,False,False,False,,,,,0.9995974898338318,0.00017032434698194265,0.00023226733901537955,[]
1781855214460428580,https://x.com/elonmusk/status/1781855214460428580,https://twitter.com/elonmusk/status/1781855214460428580,@mayemusk @Tesla Nice to see you at work ❤️,168.0,311.0,3731.0,27.0,106560.0,2024-04-21 01:19:23+00:00,51.0,True,1.7818359541284004e+18,1.7818359541284004e+18,14171401.0,mayemusk,False,False,False,False,,,,,0.02062627300620079,0.979223906993866,0.00014978587569203228,[]
1781544584100659557,https://x.com/elonmusk/status/1781544584100659557,https://twitter.com/elonmusk/status/1781544584100659557,And the gas savings are very real. That’s why so many Uber drivers use Tesla!,1050.0,1936.0,25782.0,122.0,3748642.0,2024-04-20 04:45:03+00:00,375.0,True,1.7815442881798515e+18,1.7815442881798515e+18,44196397.0,elonmusk,False,False,False,False,,,,,0.8508478999137878,0.14836806058883667,0.0007840855978429317,[]
1781541775183610310,https://x.com/elonmusk/status/1781541775183610310,https://twitter.com/elonmusk/status/1781541775183610310,"@cb_doge Unfortunately, very heavy Tesla obligations require that the visit to India be delayed, but I do very much look forward to visiting later this year.",680.0,744.0,5538.0,450.0,1237795.0,2024-04-20 04:33:53+00:00,192.0,True,1.7815402122769492e+18,1.7815402122769492e+18,1.389913567671976e+18,cb_doge,False,False,False,False,,,,,0.9975462555885315,8.308727956318762e-06,0.0024454640224575996,[]
